mz,time,FS__blank11_pos,FS__blank15_pos,FS__blank7_pos,FS_CalCurve_blank2_pos,FS_CalCurve_blank3_pos,FS__BaldegerseeA_pos,FS__BaldegerseeB_pos,FS__Greifensee072A_pos,FS__Greifensee072B_pos,FS__Greifensee082A_pos,FS__Greifensee082B_pos,FS__Greifensee092A_pos,FS__Greifensee092B_pos,FS_CalCurve_AnaA_05_pos,FS_CalCurve_calmix_00005_pos,FS_CalCurve_calmix_0001_pos,FS_CalCurve_calmix_0005_pos,FS_CalCurve_calmix_001_pos,FS_CalCurve_calmix_005_pos,FS_CalCurve_calmix_00625_pos,FS_CalCurve_calmix_0125_pos,FS_CalCurve_calmix_025_pos,FS_CalCurve_CyanoA_05_pos,FS_CalCurve_MC_05_pos,FS_CalCuve_calmix_0025_pos
882.3270208,634.8897871,NA,NA,NA,NA,NA,3532703.697,1412747.414,NA,2565236.416,2653821.131,1591708.588,788768.1075,780077.4892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882.3712058,425.386084,NA,NA,NA,NA,NA,3326704.77,992032.6814,NA,NA,NA,NA,NA,NA,7485216.053,NA,NA,NA,438992.0273,502780.6767,858117.2685,3536969.448,1014510.386,NA,NA,1035438.986
882.4279339,464.095477,NA,NA,NA,NA,NA,518689.7969,5259527.363,2272756.447,2614809.764,7912651.33,10098363.21,NA,NA,NA,NA,NA,NA,NA,NA,250943.7169,381835.7645,346094.6599,NA,NA,NA
882.4935883,290.2583987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623760.3342,715384.0178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882.6535698,993.1147348,NA,NA,NA,NA,NA,NA,NA,NA,388508.241,NA,NA,NA,687968.4473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883.3341168,634.6479708,NA,NA,NA,NA,NA,5672237.822,NA,NA,3989466.235,4782427.265,2832903.869,1129672.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883.3747123,425.5811309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3269863.979,NA,NA,NA,NA,211202.4301,1122348.455,1532287.932,NA,NA,NA,445618.5524
883.4355552,385.8570887,NA,NA,NA,NA,NA,4332097.183,NA,NA,NA,NA,NA,NA,NA,2275283.434,NA,NA,NA,NA,NA,NA,496906.6081,NA,NA,NA,NA
883.4306274,465.7930242,NA,NA,NA,NA,NA,3314359.305,NA,NA,NA,NA,1769212.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883.4538011,747.0748445,NA,NA,NA,NA,NA,432691.5755,NA,NA,NA,1619006.909,NA,530667.1918,NA,758935.5708,NA,NA,NA,NA,425996.8199,NA,NA,NA,1548667.633,NA,NA
883.4538465,455.596064,NA,NA,NA,NA,NA,1467151.969,473533.2377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883.4566399,653.2256499,NA,NA,NA,NA,NA,3962381.527,3071281.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883.4610024,318.3150397,NA,NA,NA,NA,NA,22140890.76,1457442.72,NA,NA,NA,446498.1836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883.473793,1563.681889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400686.205,NA,NA,143132.6279,NA,NA,NA,NA,NA,NA,275149.2685
883.5332593,1054.537252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192246.0802,888663.1779,NA,NA,NA
883.5390391,1186.533951,NA,NA,NA,NA,NA,NA,NA,133808.7543,NA,NA,NA,NA,1008686.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883.7375323,1155.98292,NA,NA,NA,128499.5251,NA,176438.6588,NA,NA,141484.0397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883.9282336,294.5831057,370663.5592,NA,NA,NA,NA,NA,644187.574,2734427.853,3037997.115,NA,1004929.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884.3383851,634.4651224,NA,NA,NA,NA,NA,3035534.638,1007802.529,1535096.295,2244232.963,2686635.423,1438492.213,778320.4418,668161.4366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884.4293652,294.295815,NA,NA,NA,NA,NA,NA,NA,NA,2844426.528,2291477.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884.4393381,386.0984975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990953.3045,NA,NA,NA,NA,NA,94689.91467,NA,NA,NA,NA,NA
884.4573102,746.4595191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308356.5728,NA,NA,NA,NA,NA,338686.1974,NA,NA,429201.5617,NA,NA
884.4596859,653.2256499,NA,NA,NA,NA,NA,1689507.952,1326302.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884.5369844,1054.051326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366057.4754,NA,NA,NA,NA,NA,NA,NA,NA,549583.1887,NA,NA
884.5884902,1018.526854,NA,NA,NA,NA,NA,740816.8094,NA,900161.8893,177350.1799,686769.9871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884.7395095,1116.074229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292619.0512,NA,NA,NA,NA,NA,NA,NA,NA,226293.5149,NA,NA,NA
884.931022,294.6435409,NA,NA,NA,NA,NA,NA,NA,1841305.826,1740661.669,856101.4958,292188.7659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885.3992761,331.2855884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229755.7398,NA,976667.1572,NA
885.4104291,204.7253615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157214.836,NA,NA,NA,NA,476411.8048,NA
885.4292521,303.4306634,NA,NA,NA,NA,NA,25805156.36,4070312.03,NA,164112.5742,NA,1870730.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885.554999,1254.22237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2296251.488,4329511.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885.7227371,1076.976512,NA,NA,NA,NA,NA,NA,NA,NA,NA,277258.0804,NA,2231312.818,2582758.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885.8816796,426.3215253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371165.7476,NA,NA,NA,NA,NA,NA,168872.0406,NA,NA,NA,NA
885.9007764,464.8978299,NA,NA,NA,NA,NA,3953731.942,NA,NA,NA,638250.4968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886.4015358,464.8978299,NA,NA,NA,NA,NA,2493824.729,NA,NA,NA,575137.1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886.4322032,303.4306634,NA,NA,NA,NA,NA,11771700.18,NA,NA,NA,737458.4634,617787.2547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886.4538595,753.8651036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107072.1873,280981.4771,NA,575758.043,NA
886.5584698,1252.567429,NA,NA,NA,NA,NA,NA,NA,4822988.407,3426415.665,NA,NA,1949055.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886.7252366,1077.168372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356921.176,1391369.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887.3916649,365.7621149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425781.2265,388031.9048,NA,NA,NA
887.4728539,413.5770813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250054.9447,NA,NA,NA,NA,4060754.282,NA
887.5614079,1255.905992,NA,NA,NA,NA,NA,NA,NA,NA,831581.0111,246221.3468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887.5647695,923.7736897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269313.4145,NA,1023694.401,NA
887.6668542,1004.136749,NA,NA,NA,NA,NA,NA,1299505.794,3244710.057,3018245.149,4453074.619,1961261.929,3969966.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888.3876665,426.2983609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391042.2438,NA,NA,3240773.897,NA,NA,NA,NA,1545028.192,2047330.695,2971186.036,NA,NA,NA,851041.0821
888.394891,365.089497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76534.69562,NA,NA,NA,NA,696624.2428,NA
888.4464417,431.1223841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92275.79641,NA,NA,NA,NA,2969364.504,NA
888.4838946,338.605271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457710.2466,376824.6251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888.5694015,1255.47304,NA,NA,NA,NA,NA,NA,NA,NA,NA,134648.6005,NA,124797.3197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888.5926416,996.3686862,NA,NA,NA,NA,NA,NA,NA,NA,301974.5849,NA,NA,1820459.709,1712329.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888.6704644,1004.576088,NA,NA,NA,NA,NA,NA,470901.0405,1727534.41,1312684.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889.3840545,203.0038202,NA,NA,NA,NA,NA,NA,NA,2297872.22,950519.5794,NA,NA,911485.005,148635.0658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889.3908791,426.2983609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1623957.557,NA,NA,NA,NA,605227.5783,889237.4652,1243518.727,NA,NA,NA,376858.6885
889.5140246,962.2526956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1511232.235,1853713.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889.6458771,879.9746666,NA,NA,NA,NA,NA,NA,NA,3002961.868,NA,NA,2528611.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889.6736158,1003.542815,NA,NA,NA,NA,NA,NA,NA,NA,NA,510481.0088,NA,619448.2936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889.9068666,509.4521451,NA,NA,NA,NA,NA,NA,NA,2953485.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319444.2193,NA,NA,1605583.131,NA
890.2333903,1198.973813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2225952.827,NA,NA,NA,NA,NA,410508.2675,NA,NA,NA,NA,NA
890.3880676,203.0251099,NA,NA,NA,NA,NA,NA,NA,966355.9008,441913.7819,NA,NA,395836.5778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890.4083641,508.9116032,NA,NA,NA,NA,NA,872631.5678,NA,NA,NA,5382095.044,9058980.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342846.9459,NA,1699084.245,NA
890.4265636,632.1136844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432942.4771,NA,1279449.684,NA,NA,NA
890.4293931,422.2454131,NA,NA,NA,NA,NA,4709511.094,NA,NA,NA,NA,1275269.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890.4525044,694.6213855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491323.592,NA,1607037.948,NA,NA,NA
890.4840106,408.8590065,NA,NA,NA,NA,NA,8954155.253,13926894.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890.5584167,273.455979,NA,NA,NA,NA,NA,1273344.096,NA,1109671.141,1193102.878,NA,NA,1082558.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890.6493214,881.4532873,NA,NA,NA,NA,NA,NA,NA,1156821.071,NA,NA,744685.6796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890.7934403,1135.100035,NA,1478484.531,NA,NA,NA,7330368.637,9324842.843,NA,NA,12003974.11,2038128.724,19830213.54,11076013.89,27905026.07,NA,NA,1679010.823,1931838.249,6745467.61,NA,30014332.78,19948149.89,30281506.63,22642517.54,2801677.329
890.9093872,509.9717554,NA,NA,NA,NA,NA,NA,NA,NA,NA,3248855.382,329932.7538,NA,NA,NA,NA,NA,NA,NA,NA,90643.56152,NA,NA,NA,376559.7138,NA
891.2307248,1198.973813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1443555.118,NA,NA,NA,NA,111036.9694,NA,NA,NA,1217832.045,NA,NA
891.432796,421.0462899,NA,NA,NA,NA,NA,1049113.795,NA,NA,NA,430455.4546,475776.2229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891.4608427,695.3298111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88644.68884,NA,1607379.749,8149418.181,14355555.65,26761363.53,49535720.98,NA,90748430.08,4414895.704
891.7969382,1134.911778,NA,NA,905406.2012,NA,NA,4577912.504,5895571.295,2537080.119,1650128.212,7114390.926,1047035.847,11791201.78,6977605.906,17404658.7,NA,NA,908847.0594,948377.8415,4192742.363,4930772.028,19180036.76,11856696.85,18977686.99,14284737.67,1943685.301
892.3908851,375.0295942,NA,NA,NA,NA,NA,7217461.558,NA,NA,NA,NA,1592652.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,318781.5634,NA,NA,1159584.188,NA
892.4638503,695.2912319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752486.7749,4246854.571,6978067.317,12381408.18,24227001.06,NA,42285377.89,2196674.405
892.4814256,620.7434047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690900.6915,NA,2115082.87,NA,NA,NA,360564.5931
892.5298721,724.8759419,NA,NA,NA,NA,NA,3772380.536,4230314.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892.7721627,1125.437266,NA,NA,NA,173766.245,NA,NA,1126518.971,353425.9666,343870.4239,2314234.495,645908.5573,NA,NA,773931.8151,NA,NA,NA,NA,229810.2854,NA,NA,1406867.63,725270.4247,NA,NA
892.800499,1134.890934,NA,NA,NA,NA,NA,1496482.041,1757865.094,NA,331805.1804,2276048.125,348053.5473,NA,1819033.636,5299937.768,NA,NA,220915.9285,247818.481,1231938.268,1470033.46,6019349.39,3405999.205,5901663.16,4300235.618,NA
893.3944994,375.1614026,NA,NA,NA,NA,NA,3410416.607,NA,NA,NA,NA,748397.2794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500230.234,NA
893.4383818,328.2406825,NA,NA,NA,NA,NA,NA,NA,NA,NA,631405.6222,415690.2522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893.4667279,695.2912319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588635.384,3004658.935,6508738.542,NA,11066045.13,563415.0653
893.4753053,619.5341094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1753300.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4449892.462,106611.6569
893.5040086,996.5333547,NA,NA,NA,NA,NA,NA,NA,NA,NA,223878.2735,167907.6403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893.5332944,724.8759419,NA,NA,NA,NA,NA,1850500.504,2204051.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893.8036917,1134.243351,NA,NA,NA,NA,NA,NA,230666.2152,NA,NA,NA,NA,NA,NA,1047482.214,NA,NA,NA,NA,166977.519,290589.7149,789736.5873,651087.2857,1286579.284,720405.5169,NA
894.4377301,562.6624643,NA,NA,NA,NA,NA,1081603.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187167.3945,NA
894.5813834,257.7346603,NA,NA,NA,NA,NA,319763.5206,396835.429,NA,NA,NA,326586.4783,378614.2113,360089.5246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894.6390141,1034.966772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381041.033,1677863.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895.4205027,358.2691637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162632.5224,NA,NA,NA,791772.2101,NA
895.4347649,447.518655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776056.2466,NA,NA,2659036.711,101622.5742
895.4564842,681.8827409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128602.9381,270826.5959,392486.7182,736839.3287,NA,1320504.534,NA
895.4523998,388.3256439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207329.3029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639753.723,NA
896.391153,465.001477,NA,NA,NA,NA,NA,NA,NA,NA,373330.4278,2028481.092,1849312.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896.4600543,682.1578082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101184.6867,NA,NA,NA,571786.5537,NA
896.4765979,492.9328289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274208.4729,NA,NA,NA,NA,NA,NA,NA,92187.62259,122275.3879,158591.7112,NA,NA,NA,NA
896.5342872,1010.8783,NA,NA,NA,NA,NA,245123.6361,335477.9256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897.2907526,651.9636215,NA,NA,NA,NA,NA,NA,NA,39823740.69,28416465.67,47979886.72,44631095.73,NA,907056.6643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897.3350827,425.9053008,NA,NA,NA,NA,NA,NA,512912.9796,NA,NA,NA,NA,NA,NA,3209260.115,NA,NA,NA,NA,NA,NA,887549.172,692956.4727,NA,NA,NA
897.3901365,466.4892281,NA,NA,NA,NA,NA,NA,NA,NA,301539.0596,NA,1040307.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897.4846484,726.518917,NA,NA,NA,NA,NA,89762213.42,103142899.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897.4785213,1255.852215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011084.403,NA,2553824.666,NA
897.5188076,1069.404412,NA,NA,NA,NA,NA,473516.659,NA,NA,NA,NA,332247.1677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897.6281666,993.1818184,NA,NA,NA,NA,NA,NA,458353.577,NA,NA,796984.8393,NA,1523509.721,1263469.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897.7880326,1129.209098,NA,NA,NA,NA,NA,1741780.501,7801864.871,5046216.234,NA,7872318.84,NA,10572302.27,11947588.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898.2936361,651.8335316,NA,NA,NA,NA,NA,NA,NA,17054707.47,11455766.02,20544707.6,18389444.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898.3434401,425.8893616,NA,NA,NA,NA,NA,7520456.509,NA,NA,NA,NA,NA,NA,NA,12238402.9,NA,NA,NA,248008.8283,1481529.405,2167379.735,3232886.197,NA,NA,NA,640114.1471
898.4885511,724.8759419,NA,NA,NA,NA,NA,42711983.99,48160249.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898.6099719,912.7142091,NA,NA,NA,NA,NA,465803.7743,NA,NA,NA,NA,NA,NA,1670859.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898.6315939,992.4098296,NA,NA,NA,NA,NA,NA,NA,356679.3414,394908.739,361079.9497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898.7919754,1129.758326,NA,NA,NA,NA,NA,905586.7108,NA,3044327.604,2517566.681,4786154.076,751613.8114,6925701.05,7245629.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899.2972934,651.8335316,NA,NA,NA,NA,NA,NA,NA,4092682.933,2927296.735,5312090.454,4819069.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899.3462525,425.0445674,NA,NA,NA,NA,NA,NA,1244074.004,NA,NA,NA,NA,NA,NA,5220183.319,NA,NA,NA,62195.76247,NA,879490.3733,NA,NA,NA,NA,NA
899.4536863,310.0363624,NA,NA,NA,NA,NA,1241701.079,1228263.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899.4862656,1022.466421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3160780.466,2775485.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899.4908977,724.8759419,NA,NA,NA,NA,NA,11045777.19,13216619.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899.536488,257.8854194,NA,NA,NA,NA,NA,3280718.876,NA,2810708.457,2684763.107,3353747.224,3587217.455,3078033.269,2805936.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899.5345557,1080.977445,NA,NA,NA,NA,NA,NA,NA,NA,NA,1965355.989,1901445.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899.6069506,1030.516594,NA,NA,NA,NA,NA,NA,NA,NA,NA,271448.8716,187789.5264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899.794822,1129.854653,NA,NA,NA,NA,NA,NA,1338036.705,NA,NA,1348671.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900.2993491,651.4984977,NA,NA,NA,NA,NA,NA,NA,828837.9685,435383.6015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900.4478172,663.7096404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134491.4795,NA,NA,NA,1634004.671,NA
900.5380683,1081.227375,NA,NA,NA,NA,NA,NA,NA,NA,875209.5289,1075356.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900.5402141,257.8854194,NA,NA,NA,NA,NA,1414114.646,1355982.656,1542207.249,1147537.207,1798666.994,NA,1616980.208,1320502.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900.5685139,1163.617529,NA,NA,NA,NA,NA,NA,NA,NA,2578414.939,NA,2272243.353,NA,771928.0459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901.4514148,662.3126417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318053.8839,NA,828041.1727,NA
901.4782344,393.3514679,NA,NA,NA,NA,NA,35111800.29,2046527.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901.5495893,1079.155187,NA,NA,NA,NA,NA,NA,NA,NA,2182772.065,1747687.419,1675836.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901.5711589,1164.041821,NA,NA,NA,NA,NA,NA,NA,3091203.126,NA,1379043.506,NA,308932.7735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902.4034623,464.9118064,NA,NA,NA,NA,NA,NA,485177.8616,NA,NA,1222748.937,1592204.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902.4486791,688.4309863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90588.27611,283057.7717,NA,NA,1105811.051,NA
902.4818168,392.4952463,NA,NA,NA,NA,NA,12704902.15,485535.4443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902.538568,1358.266423,NA,NA,NA,NA,NA,NA,176930.5793,NA,NA,NA,NA,NA,NA,NA,118956.6122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902.5532252,1079.567794,NA,NA,NA,NA,NA,NA,NA,NA,NA,853924.3407,938336.4996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902.5802278,1066.708069,NA,NA,NA,NA,NA,352061.2417,NA,NA,NA,NA,280598.8189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317860.9432,161064.0284,NA,NA
902.5838408,1165.099188,NA,NA,NA,NA,NA,NA,NA,935088.9312,NA,181748.8385,NA,363674.7192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903.3393308,634.8897871,NA,NA,NA,NA,NA,874331.4212,NA,NA,613067.526,519611.8001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903.4318656,542.6388688,NA,NA,NA,NA,NA,4496946.591,1868855.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94268.42668,NA,NA,394284.6856,NA
903.4457905,323.8407421,NA,NA,NA,NA,NA,NA,NA,NA,NA,1731744.72,1859498.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903.4618208,395.7115998,NA,NA,NA,NA,NA,NA,NA,438744.5158,NA,1321722.658,2561158.98,2798301.383,1799650.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
